record_id_1,record_id_2
C45073,C51127
C21547,C51928
C32557,C45073
C37396,C21547
C21548,C32557
C37373,C37396
C25563,C21548
C21549,C37373
C46122,C25563
C44279,C21549
C42590,C46122
C26387,C44279
C36958,C42590
C43192,C26387
C26157,C36958
C33105,C43192
C39067,C26157
C31796,C33105
C39530,C39067
C34130,C31796
C45458,C39530
C35174,C34130
C26008,C45458
C45246,C35174
C32074,C26008
C43051,C45246
C43028,C32074
C28316,C43051
C42726,C43028
C21550,C42726
C28476,C21550
C41389,C31611
C35046,C28476
C34052,C41389
C40658,C35046
C36959,C34052
C46707,C40658
C21551,C36959
C36177,C46707
C30835,C21551
C24386,C36177
C32924,C30835
C43852,C24386
C24723,C32924
C32325,C43852
C23717,C24723
C38985,C32325
C26719,C23717
C37712,C38985
D00032,C26719
C21552,C37712
C45459,D00032
C31632,C21552
C42401,C45459
C21553,C31632
C39068,C21553
C42137,C42401
C25055,C42137
C30385,C39068
C45247,C25055
C51097,C30385
C21554,C45247
C42399,C51097
C30722,C21554
C24149,C42399
C38033,C30722
D00033,C24149
C25251,C38033
C31248,D00033
C25766,C25251
C45074,C31248
C47679,C45074
C34233,C25766
C45460,C47679
C25516,C32377
C24540,C45460
C26315,C25516
C27951,C24540
C35939,C26315
C30954,C27951
C21555,C35939
C27101,C30954
C24715,C21555
C32025,C27101
C44097,C24715
C32507,C32025
C27837,C44097
C46490,C32507
C21556,C27837
C47682,C46490
C42736,C21556
C39236,C47682
C26280,C42736
C41601,C39236
C44478,C26280
C21557,C41601
C37481,C44478
C28499,C21557
C47545,C37481
C46119,C28499
C34482,C47545
C34108,C46119
C23094,C34482
C39531,C34108
C21558,C23094
C39532,C39531
C24845,C39532
C42384,C21558
C27777,C42384
C42400,C24845
C32512,C27777
C32389,C42400
C34109,C32512
C45411,C32389
C46699,C34109
C25737,C45411
C31800,C46699
C41706,C25737
C35613,C31800
C47684,C41706
C30318,C35613
C40766,C47684
C39534,C30318
C28834,C40766
C27129,C39534
C27225,C28834
C33635,C27129
C35646,C27225
C33601,C33635
C35047,C35646
C40837,C33601
C27421,C35047
C25858,C40837
C33630,C27421
C51250,C25858
C32776,C33630
D00034,C51250
C43545,C32776
C25863,D00034
C51405,C43545
C30665,C25863
C34110,C51405
C37640,C30665
C35349,C34110
D00035,C37640
C29548,C35349
C28386,D00035
C47687,C29548
C24862,C28386
C39484,C47687
C21559,C24862
C21560,C39484
C35298,C21559
C45871,C21560
C32092,C35298
C31576,C45871
C29439,C32092
C38034,C31576
C21561,C29439
C24780,C38034
D00036,C21561
C26457,C24780
C32501,D00036
C38035,C26457
C41698,C38035
C33135,C32501
C35331,C33135
D00037,C41698
C28000,C35331
D00038,D00037
C25141,C28000
C25906,D00038
C38981,C25141
C30525,C25906
C29201,C38981
C29941,C30525
C38036,C29201
C46522,C29941
C44086,C38036
C39536,C46522
C31269,C44086
C27253,C39536
C30646,C31269
C31714,C27253
C47693,C30646
C26447,C47693
C40708,C31714
D00039,C40708
C31744,C26447
C44905,D00039
C44239,C31744
C51479,C44905
C32740,C44239
C27669,C51479
C42096,C32740
C38037,C27669
C22845,C42096
C35169,C38037
C40957,C22845
C46630,C35169
C31521,C40957
C43880,C46630
C40379,C31521
C38038,C43880
C25088,C40379
C32256,C38038
C39537,C25088
C29740,C32256
C31592,C39537
C32859,C29740
C41160,C31592
C34234,C32859
C44025,C41160
C36910,C34234
D00040,C44025
C26266,C36910
C21562,D00040
C33102,C26266
C30558,C21562
C27218,C33102
C24974,C30558
C45838,C27218
C39252,C24974
C28895,C45838
C44007,C28895
C47307,C32643
C21563,C44007
C28399,C47307
C23730,C21563
C24337,C28399
C27800,C23730
C51775,C24337
C26512,C27800
C26253,C51775
C30645,C26512
C27141,C26253
C23347,C30645
C41783,C27141
C25406,C23347
C24948,C41783
C26808,C25406
C25703,C24948
C47699,C25703
C21564,C26808
C45347,C21564
C34112,C47699
C46971,C45347
C51760,C34112
C35766,C46971
C39538,C51760
C43150,C35766
C45462,C39538
C31057,C43150
C21565,C45462
C44266,C31057
C39069,C21565
C22846,C44266
C25634,C39069
C27184,C22846
C51606,C25634
C27902,C27184
D00041,C51606
C29983,C27902
C34235,D00041
C24846,C29983
C51388,C34235
C31481,C24846
C34362,C51388
C26974,C31481
C36714,C34362
C52053,C26974
C37566,C36714
C26072,C52053
C28908,C37566
C28089,C26072
C43993,C28908
C46678,C28089
C45808,C43993
D00042,C46678
D00043,C45808
C23867,D00042
C26374,D00043
C35830,C23867
C31327,C26374
C47701,C35830
C35048,C31327
C27966,C47701
C26158,C35048
C26616,C27966
C51657,C26158
C41390,C26616
C42652,C51657
C34807,C41390
C26464,C42652
C47702,C34807
C35654,C26464
C47703,C47702
C47704,C35654
C34142,C47703
C47705,C47704
C34146,C34142
C25032,C47705
C39070,C34146
C44105,C25032
C21566,C39070
C22847,C44105
C45984,C21566
C21567,C22847
C38039,C45984
C44055,C38039
C41733,C21567
C45463,C41733
C26968,C44055
C21568,C45463
C34699,C26968
C47706,C21568
C39264,C34699
C26320,C47706
D00044,C39264
C50645,C26320
D00045,D00044
C39071,C50645
C27251,D00045
C29791,C39071
C34868,C27251
C51288,C29791
C46523,C34868
D00046,C51288
C38805,C46523
D00047,D00046
C39539,C38805
C26501,D00047
C23904,C39539
C30838,C26501
C43101,C23904
C37089,C30838
C35193,C43101
C34178,C37089
C39540,C35193
C41339,C34178
C24960,C39540
C36688,C41339
C36356,C24960
C47711,C36688
C24307,C36356
C28390,C47711
C45464,C24307
C36960,C28390
D00048,C45464
C45756,C36960
C40502,D00048
C47713,C45756
C31374,C40502
C47714,C47713
C34236,C31374
C32361,C47714
D00049,C34236
C41744,C32361
C29688,D00049
D00051,C41744
C51751,C29688
C25142,D00051
C34777,C51751
C29124,C25142
D00052,C34777
C38899,C29124
C25143,D00052
C25144,C38899
C32158,C25143
C23742,C25144
C38040,C32158
C51517,C23742
C47717,C38040
C47210,C51517
C39541,C47717
C47308,C47210
C26042,C39541
C25420,C47308
C37549,C26042
C33123,C25420
C39542,C37549
C30094,C33123
C21569,C39542
C41290,C30094
C32234,C21569
C34869,C41290
C39260,C32234
C47719,C34869
C43765,C39260
C47211,C47719
C50818,C43765
C31515,C47211
C39543,C50818
C31480,C31515
D00053,C39543
C45465,C31480
C35697,D00053
C34712,C45465
C46799,C35697
C23095,C34712
C21570,C46799
C51264,C23095
C27982,C21570
D00054,C51264
C25260,C27982
C47722,D00054
C43360,C25260
C44185,C47722
C46075,C43360
C26665,C44185
C47723,C46075
C47559,C26665
C41872,C47723
C38041,C47559
C27336,C41872
D00055,C38041
C51798,C27336
C38714,D00055
C30711,C51798
C51623,C38714
C25343,C30711
C34174,C51623
C51092,C25343
C47724,C34174
C28070,C51092
C47725,C47724
C35355,C28070
C28787,C35355
C47726,C28787
C43193,C27162
C44327,C47726
C30167,C43193
C42931,C47725
C45248,C44327
C44143,C30167
C38702,C45248
C42166,C44143
C47309,C38702
C27287,C42166
C45249,C27287
C43549,C45249
C47728,C47309
C47310,C35335
C45250,C43549
C27180,C47310
D00056,C45250
C42661,C27180
C23137,D00056
C25952,C42661
C42496,C23137
C41668,C25952
C21571,C42496
C39291,C41668
C24613,C21571
C29112,C39291
C35050,C24613
C26269,C29112
C44496,C35050
C30655,C26269
C36085,C44496
C46436,C30655
C51857,C36085
C47729,C46436
C43705,C51857
C36742,C47729
C31162,C43705
C46524,C36742
C31885,C31162
C21572,C46524
C21573,C31885
C27126,C21572
C42123,C21573
D00057,C27126
D00058,C42123
C21574,D00057
C37725,D00058
C25745,C21574
C50707,C37725
C35154,C25745
C40657,C50707
C36357,C35154
C27969,C36357
C30996,C27969
C40820,C35274
C45966,C30996
C35439,C40820
C32215,C45966
D00059,C35439
C51547,C32215
C39373,D00059
C47311,C51547
C34740,C39373
D00060,C47311
C47289,C34740
C41012,D00060
C42909,C47289
C45075,C41012
C47312,C42909
C43976,C45075
D00061,C47312
C32495,C43976
C24227,D00061
C30251,C32495
C40767,C24227
C47733,C30251
C40478,C40767
C47313,C47733
C39544,C40478
C36358,C47313
C30802,C39544
C42685,C36358
C45390,C42685
C24053,C45390
C37500,C39762
C29955,C24053
C39545,C37500
C34622,C29955
C25295,C39545
C23390,C34622
C34162,C25295
C34165,C23390
C32021,C34162
C51251,C34165
C27737,C32021
C28250,C51251
C23660,C27737
C31872,C28250
C36867,C23660
C30830,C31872
C38042,C36867
C37440,C30830
C36246,C38042
C44156,C37440
C42082,C36246
C43194,C44156
C36452,C42082
D00062,C43194
D00063,C36452
C38292,D00062
C24335,D00063
C47314,C38292
C35761,C24335
C37369,C47314
C28293,C35761
C43073,C37369
C47736,C28293
C47737,C43073
C34408,C47736
C25590,C47737
C33305,C34408
C36869,C25590
C23591,C33305
C41808,C36869
C51584,C23591
C29643,C41808
C21576,C51584
C47738,C29643
C27193,C21576
C34237,C47738
C46260,C27193
C24179,C34237
C24638,C46260
C21577,C24179
C27734,C24638
C47741,C21577
C33660,C27734
C26388,C47741
C28860,C33660
C24153,C26388
C29242,C28860
C21578,C24153
C25689,C29242
C23125,C21578
C25321,C25689
C43379,C23125
C36285,C25321
C27606,C43379
C21575,C36285
C26281,C46230
C45251,C47742
C43195,C26281
C24209,C43195
C51445,C45251
C42154,C24209
C38043,C30344
C45154,C42154
C44846,C38043
C27516,C45154
C25009,C44846
C25819,C27516
C38715,C25009
C47743,C25819
C24955,C38715
C24495,C24955
C26643,C24495
C44963,C30559
C45466,C26643
C34186,C44963
C47212,C45466
C37708,C34186
C28926,C47212
C35811,C37708
C38716,C28926
C47168,C35811
D00064,C38716
D00065,C47168
C25475,D00064
C29041,D00065
C26631,C25475
C25118,C29041
C45047,C26631
C29000,C25118
C47315,C45047
C27738,C29000
C21579,C47315
C46503,C27738
C35451,C21579
C31944,C46503
C25098,C35451
C29912,C31944
C31865,C25098
C28939,C29912
C47019,C31865
C34238,C28939
C24800,C47019
C35396,C34238
C42552,C24800
C39547,C35396
C26513,C27606
C24639,C42552
C39548,C39547
C34460,C24639
D00066,C21575
C26093,C39548
C26869,C34460
C42847,C26093
C46123,C26869
C34870,C42847
C25047,C46123
C51262,C34870
C30550,C25047
C27443,C51262
C43794,C30550
C41043,C26513
C34239,C27443
C47748,D00066
C46124,C43794
C32656,C41043
C46800,C34239
C34366,C47748
C39048,C46124
C47213,C46800
C47749,C39048
C39550,C47213
C23828,C47749
C44695,C39550
C32425,C23828
C35509,C44695
C39324,C32425
C31291,C35509
C30425,C39324
C37046,C31291
C46672,C30425
C36042,C37046
C23578,C46672
C25204,C36042
C28662,C23578
C38659,C25204
C47751,C28662
C36163,C38659
C38717,C47751
C42942,C36163
C24485,C38717
C39551,C42942
C21581,C24485
C37187,C39551
C39072,C21581
C24795,C37187
D00067,C39072
C47752,C24795
C37495,D00067
C27346,C47752
C41526,C37495
C29132,C27346
C24328,C41526
C41391,C24328
C23993,C41391
C39552,C36889
C34832,C23993
C45467,C39552
C46415,C34832
D00068,C29132
C46451,C45467
C35313,C46415
C45705,C46451
C45252,C35313
C36484,C45705
C38044,C40657
C45848,C45252
C32437,C36484
C29402,C45848
C21582,C32437
C38609,C29402
C45412,C21582
C35666,C38609
C47756,C45412
C30760,C35666
C29043,C47756
C43129,C30760
C34598,C29043
C31525,C43129
C41304,C34598
C47758,C31525
C42125,C41304
C30637,C47758
C31948,C42125
C47759,C30637
C42692,C31948
C47092,C47759
C37750,C42692
C30753,C47092
C31314,C37750
C40087,C30753
C29260,C40087
C28609,C29260
C22850,C34113
C43493,C28609
D00069,C22850
C38654,C43493
C29528,D00069
C28909,C38654
C39329,C29528
C35052,C28909
C23618,C39329
C37124,C35052
C46801,C23618
C21583,C37124
C39553,C46801
C47316,C21583
C27833,C39553
C23523,C27833
C44906,C23523
C38606,C30693
C36835,C38606
C36811,C44906
C31768,C36811
D00070,C36835
C45311,C31768
C25868,D00070
C27120,C45311
C32394,C25868
C34743,C27120
C47765,C32394
C24304,C34743
C31145,C47765
C21585,C24304
C21584,C31145
C21586,C21585
C35195,C21586
C45076,C35195
C47767,C47766
C28115,C45076
C21587,C47767
C51050,C28115
C45930,C51050
C42825,C45930
C35053,C41785
C42148,C42825
C23096,C35053
C38944,C42148
C24241,C23096
C40423,C24241
C47768,C38944
C38994,C40423
C25767,C28767
C22781,C25767
C44898,C38994
C31830,C44898
C45034,C31830
C31970,C45034
C43407,C35427
C26492,C31970
C45326,C43407
C47052,C26492
C32757,C45326
D00071,C47052
C39554,C32757
C51983,D00071
C36563,C39554
C27807,C51983
C31206,C36563
C42554,C27807
C30439,C31206
C47771,C42554
D00072,C30439
C25263,C47771
C41793,D00072
C25294,C25263
C47773,C41793
C34240,C25294
C42535,C47773
C29981,C34240
C23951,C42535
C47774,C29981
C24454,C23951
C41077,C47774
C47588,C24454
C26639,C41077
C25877,C47588
C38045,C26639
C44907,C25877
C36079,C38045
C51515,C44907
C30813,C36079
C47776,C51515
C47777,C30813
C21589,C47776
C37749,C47777
C46074,C21589
C22851,C37749
C35626,C46074
C23135,C22851
C38367,C35626
C28873,C23135
D00073,C38367
C21590,C28873
C25742,D00073
C46125,C21590
C23807,C25742
D00074,C46125
C33154,C23807
C38945,C33154
C26245,D00074
C25205,C26245
C47780,C25205
C21591,C47780
C27726,C41313
C41185,C21591
C47782,C27726
C21592,C41185
C36461,C47782
C29287,C21592
C37564,C36461
C36554,C29287
C26089,C37564
C28602,C36554
C35640,C26089
C25670,C28602
C45253,C35640
C45254,C25670
D00075,C45253
C44009,C45254
D00076,D00075
C23434,C44009
D00077,D00076
C35419,C23434
C30613,D00077
C22852,C35419
D00078,C30613
C34720,C22852
C25020,C34720
C40971,D00078
C23734,C25020
C39555,C24866
C43322,C23734
C30207,C21584
C45255,C39555
C27407,C45255
C25082,C27407
C41641,C25303
C35537,C25082
C29816,C41641
C28404,C35537
C29542,C29816
C47591,C43322
C45256,C28404
C39556,C29542
D00079,C45256
C34871,C39556
C30602,D00079
C41640,C34871
C34872,C30602
D00080,C41640
C25687,C34872
C41556,D00080
C29085,C25687
C35001,C41556
C44019,C29085
C24409,C40709
C25730,C24409
C46228,C21593
C39557,C25730
C23395,C39557
C25991,C46228
C28142,C23395
D00082,C25991
C28020,C28142
D00083,D00082
C39463,C28020
C27493,D00083
C26121,C39463
C36687,C27493
C23558,C26121
C46802,C36687
C31602,C23558
C34815,C46802
C25988,C31602
C38946,C34815
C28661,C25988
C37286,C38946
C23923,C28661
C44818,C37286
C35311,C23923
C47317,C44818
C32605,C35311
D00084,C47317
C25116,C32605
C47792,D00084
C47793,C25116
C46126,C47792
C27831,C47793
C25702,C46126
C45413,C27831
C47318,C25702
C27758,C45413
C29757,C47318
C43806,C27758
C38889,C29757
C21594,C43806
C25304,C38889
C42038,C21594
C39073,C25304
C39258,C42038
D00085,C39073
C32932,C39258
C29545,D00085
C47794,C32932
C23745,C29545
C45414,C47794
D00086,C23745
C47795,C45414
C42143,D00086
C33289,C47795
C45077,C42143
C47796,C33289
C36347,C45077
C35667,C47796
C36961,C36347
C28307,C35667
C47319,C36961
C45784,C28307
C38522,C47319
C47798,C45784
C46690,C38522
C28080,C47798
C51534,C46690
C25760,C28080
D00087,C51534
C27768,C25760
D00088,D00087
C26138,C27768
C47320,D00088
C42482,C26138
C41345,C47320
C51161,C42482
C45155,C41345
C38523,C51161
C27622,C45155
C39558,C38523
C32589,C27622
C23617,C39558
C25714,C32589
C39559,C23617
C51744,C25714
C44971,C39559
C25679,C51744
C24237,C44971
C45933,C25679
C35658,C24237
C24490,C45933
C43467,C35658
C27111,C24490
C24885,C43467
C26514,C27111
D00089,C24885
C39560,C26514
C44851,D00089
C44485,C39560
C51341,C44851
C28619,C44485
C26981,C51341
D00090,C28619
C45985,D00090
C37409,C45985
C45470,C39259
C43448,C37409
C29951,C45470
C51369,C43448
C45471,C29951
C23182,C51369
C35491,C45471
C47801,C23182
C33650,C35491
C38846,C47801
C42884,C33650
C26797,C38846
C50646,C42884
C37730,C26797
C23251,C50646
C43376,C37730
C21597,C23251
C36691,C43376
C26062,C21597
C46803,C36691
C42159,C26062
C28257,C46803
C28188,C42159
C41121,C28257
C44497,C28188
C37567,C41121
C34597,C44497
C31181,C37567
D00091,C34597
C33093,C31181
C39561,D00091
C51011,C33093
C26282,C51011
C30147,C39561
C35483,C26282
C26835,C35483
C34115,C35196
C33178,C26835
C21598,C34115
C29502,C33178
C36854,C21598
C28452,C29502
C39562,C36854
C34492,C28452
C32920,C39562
C45953,C34492
C38524,C32920
C45874,C45953
C21599,C38524
C45257,C45874
C39563,C21599
C39074,C45257
C38947,C39563
C24674,C39074
C37132,C38947
C21600,C24674
C21601,C37132
C33175,C21600
C21797,C21601
C32655,C33175
D00092,C21797
C30601,C32655
C25972,D00092
C32906,C30601
C39564,C25972
C35002,C32906
D00093,C39564
C36343,C35002
C45078,D00093
C44737,C36343
C34833,C44737
C35912,C34833
C34432,C21602
C41881,C35912
C27684,C34432
C47806,C41881
C32848,C27684
C45986,C47806
C43373,C32848
C24847,C45986
D00094,C43373
C43550,C24847
C28392,D00094
C27163,C43550
C26788,C28392
C44834,C27163
C39565,C26788
C45258,C44834
C39075,C39565
C44328,C45258
C26928,C39075
C21603,C44328
C25425,C26928
D00095,C21603
C50976,C25425
C42641,D00095
C47808,C50976
C44329,C42641
C23511,C47808
C46127,C44329
C24281,C23511
C34171,C46127
C50647,C24281
C35136,C34171
C37052,C50647
C36051,C35136
C51759,C37052
C51231,C36051
C30410,C51759
C45067,C51231
C32743,C30410
C39025,C45067
C47085,C32743
C22855,C39025
C31916,C47085
C35054,C22855
C42273,C31916
C51117,C35054
C42469,C42273
C25746,C51117
C27544,C42469
D00096,C27544
C41577,C25746
C36729,C41577
C31471,D00096
C38046,C36729
C41826,C31471
C23444,C38046
C28985,C41826
C38796,C23444
C30641,C38796
C34874,C30641
C50791,C34874
C39566,C35055
C24612,C50791
C47259,C39566
C36962,C24612
C35492,C47259
C32954,C36962
C41305,C35492
C28065,C32954
C25545,C41305
C41780,C28065
C23475,C25545
C29787,C41780
C36614,C23475
D00097,C29787
C36147,C36614
C21604,D00097
C46697,C21604
C27357,C36147
C45260,C27357
C44939,C46697
C40938,C45260
C30910,C44939
C35722,C40938
C34089,C30910
C39567,C35722
C27989,C34089
C51342,C39567
C45261,C27989
C24253,C51342
C51174,C45261
C30653,C24253
C51965,C51174
C47284,C30653
C26964,C51965
C21605,C47284
C31999,C26964
C22856,C21605
C51666,C31999
C38047,C22856
C47816,C51666
C26676,C38047
C21606,C47816
D00098,C26676
C39489,C21606
C47818,D00098
C47321,C39489
C39491,C47818
C29119,C47321
C45415,C39491
C21607,C29119
C24995,C45415
C27948,C21607
C46128,C24995
C39568,C27948
C44170,C46128
C23097,C39568
C43516,C44170
C43636,C23097
C36518,C43516
C21608,C43636
C30054,C36518
C44330,C21608
C24801,C30054
D00099,C44330
C38927,C24801
C41392,D00099
C34673,C38927
C21609,C41392
C25092,C34673
C46702,C21609
C34875,C25092
C38048,C46702
C46715,C34875
C30258,C38048
C25821,C46715
C44964,C30258
C24806,C25821
C40545,C44964
C28220,C24806
C37094,C40545
C35555,C28220
C36217,C37094
D00100,C35555
C23265,C36217
C26159,D00100
C47322,C23265
C34468,C26159
C21610,C47322
C38049,C34468
C30418,C21610
C45262,C38049
C45915,C30418
C22827,C45262
C44031,C45915
C25517,C22827
C25206,C44031
C21611,C25517
C30447,C25206
C44498,C21611
C41812,C30447
C38910,C44498
C50751,C41812
C29522,C38910
D00101,C50751
C46768,C29522
C47824,D00101
C47825,C46768
C29120,C47824
C45058,C47825
C39569,C29120
C21612,C45058
C47826,C39569
C26777,C21612
C39446,C47826
C45416,C26777
C47827,C39446
C45733,C45416
C42247,C47827
C35341,C45733
C27933,C42247
C39570,C35341
C29628,C27933
C28735,C39570
C37702,C29628
C44168,C28735
C42995,C37702
C44247,C44168
C45385,C42995
C36273,C45385
C38525,C36273
C27215,C21613
C39571,C38525
C23840,C27215
C47828,C39571
C26160,C23840
C30421,C47828
C28666,C26160
D00102,C30421
C30875,C28666
C34007,D00102
C42008,C30875
C38948,C34007
C21614,C42008
C35056,C38948
C29465,C21614
C46687,C35056
C27021,C29465
C34433,C46687
C26771,C27021
C43470,C34433
C21616,C26771
C51323,C43470
C45148,C21616
C26161,C51323
C21617,C45148
C51897,C21617
D00103,C51897
C37781,D00103
C22030,C50819
C33633,C22030
C21618,C37781
C46460,C33633
C39573,C21618
C23927,C46460
C32009,C39573
C47832,C23927
C39574,C32009
C50648,C47832
C28094,C39574
C26970,C50648
C44804,C28094
C26625,C26970
C25967,C44804
C26146,C26625
C24274,C25967
C47007,C26146
C31463,C24274
C25643,C47007
C26573,C31463
C47834,C25643
C40486,C26573
C25688,C47834
C33631,C40486
C25097,C25688
C35601,C30404
C27449,C33631
C34753,C27449
C31220,C25097
C27887,C31220
C47175,C34753
C29399,C27887
C39076,C47175
C46450,C29399
C39575,C39076
C36162,C46450
C47037,C39575
C46526,C47037
C23761,C46526
C39576,C23761
C22857,C36057
C21619,C36162
C51237,C22857
C27039,C39576
C21620,C51237
C41928,C27039
C35733,C21620
C35003,C41928
C47839,C35733
C35324,C35003
C29561,C47839
C42747,C35324
C27621,C29561
D00104,C42747
C29890,C27621
C25993,D00104
C31396,C29890
C39577,C25993
C33151,C31396
C31812,C39577
C45940,C33151
C25229,C31812
C46804,C45940
C26303,C25229
C27511,C46804
C42287,C26303
C45875,C27511
D00105,C42287
C35502,C45875
C26663,D00105
C52063,C35502
C39578,C26663
C35004,C52063
C28047,C39578
C39077,C35004
C47093,C28047
C45939,C39077
C40593,C47093
C35992,C45939
C28708,C40593
C43196,C35992
C36963,C28708
C31434,C43196
C41485,C36963
C47094,C31434
C22859,C41485
C32693,C47094
C47843,C22859
C51396,C32693
C25145,C47843
C44245,C51396
C26257,C25145
C31908,C44245
C27485,C26257
C47844,C31908
C47324,C27485
C47095,C47844
D00106,C47324
D00107,C47095
C29016,D00106
C46090,D00107
D00108,C29016
C21621,C46090
C23976,D00108
C51261,C21621
C33691,C23976
C27045,C51261
C47325,C33691
C46044,C27045
C44862,C47325
C23098,C46044
C28774,C44862
C45472,C23098
C47845,C28774
C33170,C45472
C35643,C47845
C21622,C33170
C30360,C21622
C34539,C30360
C21623,C35643
C32321,C34353
C33168,C34539
C30703,C32321
C31427,C33168
C44218,C30703
C41910,C31427
C47848,C44218
C45473,C41910
C45474,C47848
C32275,C45473
C40607,C45474
C42848,C31143
C43700,C32275
C31348,C40607
C41630,C43700
C47849,C31348
C29598,C41630
C34249,C47849
C43884,C29598
C37476,C34249
C26366,C43884
C28364,C37476
C28956,C26366
C51581,C28364
C25596,C28956
C35663,C51581
C29774,C25596
C34116,C35663
C45061,C29774
C47584,C34116
C51446,C45061
C34085,C47584
C21624,C34085
C47851,C51446
C30314,C47851
C23244,C21624
C43890,C30314
C45263,C43890
C28456,C45263
C37544,C47214
C39307,C28456
C36335,C37544
C35197,C39307
C28685,C36335
C38649,C35197
C28828,C23244
C47853,C28685
C46129,C38649
C35198,C47853
C41751,C35198
C29265,C46129
C27836,C41751
C34258,C39579
C24927,C27836
C25328,C34258
C43156,C24927
C43651,C25328
C27079,C43156
C36896,C43651
C43953,C27079
C39580,C36896
